,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
5417.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5418.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5419.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5420.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5421.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5422.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5423.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5424.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5425.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5426.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5427.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5428.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5429.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5430.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5431.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
5432.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5433.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5434.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5435.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5436.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5437.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
5438.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5439.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5440.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5441.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5442.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5443.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5444.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5445.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5446.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5447.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5448.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5449.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5450.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5451.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5452.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5453.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5454.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5455.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5456.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5457.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5458.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5459.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5460.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5461.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5462.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5463.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5464.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5465.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5466.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5467.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5468.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5469.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5470.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5471.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5472.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5473.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5474.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5475.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5476.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5477.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5478.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5479.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5480.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5481.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5482.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5483.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5484.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5485.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5486.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5487.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5488.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5489.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5490.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5491.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5492.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5493.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5494.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5495.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5496.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5497.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5498.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5499.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5500.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5501.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5502.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5503.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5504.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5505.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5506.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5507.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5508.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5509.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5510.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5511.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
5512.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5513.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5514.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5515.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5516.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
5517.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5518.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5519.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5520.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5521.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5522.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5523.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5524.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5525.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5526.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5527.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5528.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5529.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5530.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5531.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5532.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5533.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5534.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5535.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
5536.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5537.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5538.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5539.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5540.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5541.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5542.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5543.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
5544.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5545.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5546.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5547.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5548.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5549.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5550.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5551.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5552.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5553.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5554.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5555.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5556.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5557.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5558.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5559.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5560.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
5561.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5562.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5563.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5564.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5565.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5566.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
5567.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5568.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
5569.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5570.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5571.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5572.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5573.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5574.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5575.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5576.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
5577.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
5578.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
