,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
5974.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5975.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5976.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5977.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5978.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5979.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5980.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5981.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5982.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5983.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5984.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
5985.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5986.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5987.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5988.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5989.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
5990.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5991.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5992.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5993.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
5994.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
5995.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
5996.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
5997.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
5998.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
5999.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6000.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6001.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6002.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6003.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6004.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6005.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6006.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6007.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6008.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6009.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6010.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6011.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6012.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6013.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6014.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6015.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6016.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6017.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6018.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6019.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6020.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6021.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6022.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6023.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6024.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6025.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6026.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
6027.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6028.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6029.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6030.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6031.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6032.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6033.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6034.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6035.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6036.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6037.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6038.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6039.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6040.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6041.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6042.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6043.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6044.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6045.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6046.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
6047.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6048.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6049.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6050.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6051.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6052.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6053.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6054.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6055.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6056.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6057.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6058.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6059.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
6060.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6061.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6062.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6063.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6064.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6065.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6066.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6067.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6068.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6069.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6070.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6071.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6072.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6073.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6074.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6075.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6076.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6077.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6078.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6079.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6080.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6081.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6082.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6083.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6084.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6085.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6086.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6087.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6088.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6089.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6090.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6091.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6092.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6093.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6094.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6095.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6096.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6097.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6098.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6099.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6100.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6101.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6102.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6103.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6104.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6105.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6106.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6107.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6108.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6109.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6110.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6111.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
6112.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6113.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6114.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6115.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6116.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6117.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6118.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6119.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6120.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6121.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6122.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6123.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6124.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6125.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6126.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6127.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6128.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6129.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6130.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6131.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6132.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6133.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6134.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6135.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
6136.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6137.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6138.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6139.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
6140.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6141.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6142.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6143.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6144.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6145.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6146.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6147.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6148.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6149.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6150.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6151.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6152.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6153.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6154.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6155.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6156.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6157.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6158.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
6159.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
6160.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6161.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
6162.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6163.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6164.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
6165.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
6166.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
6167.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
6168.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
6169.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
