,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
4852.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4853.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4854.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4855.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4856.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4857.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4858.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4859.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4860.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4861.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4862.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4863.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4864.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4865.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4866.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4867.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4868.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4869.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4870.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4871.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4872.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4873.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4874.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4875.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4876.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4877.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4878.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4879.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4880.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4881.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4882.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4883.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4884.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4885.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4886.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4887.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4888.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4889.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
4890.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4891.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4892.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4893.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4894.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4895.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4896.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4897.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4898.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4899.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4900.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4901.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4902.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4903.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4904.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4905.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4906.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4907.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4908.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4909.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4910.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4911.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4912.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4913.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4914.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4915.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4916.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4917.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4918.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4919.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4920.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4921.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4922.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4923.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4924.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4925.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4926.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4927.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4928.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4929.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4930.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4931.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4932.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4933.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4934.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4935.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4936.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4937.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4938.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4939.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4940.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4941.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4942.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4943.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4944.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4945.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4946.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4947.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
4948.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4949.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4950.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4951.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4952.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4953.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4954.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4955.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4956.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4957.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4958.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4959.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4960.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4961.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4962.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4963.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4964.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4965.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4966.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4967.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4968.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4969.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4970.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4971.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4972.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4973.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4974.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4975.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4976.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4977.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4978.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4979.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
4980.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4981.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4982.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4983.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4984.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
4985.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4986.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4987.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
4988.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4989.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4990.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4991.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4992.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4993.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4994.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4995.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
4996.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
4997.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
4998.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
4999.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
5000.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5001.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
5002.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5003.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5004.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5005.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
5006.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
5007.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
5008.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5009.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5010.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
5011.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
5012.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
5013.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
5014.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
5015.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
5016.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
5017.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5018.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
5019.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
5020.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
5021.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
5022.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
